store_name,store_city,store_location,product_name,product_category,current_stock,forecasted_units_next_7_days,safety_stock,reorder_point,needs_restock,recommended_restock_quantity,days_of_inventory_remaining,unit_margin,priority_score,priority_band,latest_stock_status,out_of_stock_flag,restock_risk_flag,store_key,product_key,product_id,store_id,demand_model_used
Maven Toys Guadalajara 1,Guadalajara,Residential,Mini Basketball Hoop,Sports & Outdoors,11,0.5881716292202204,0.11763432584404408,0.7058059550642645,False,0,130.9141688831272,16.0,0.0,Low,NORMAL_STOCK,0,0,1,20,20,1,fallback_product_average_per_active_store
Maven Toys Guadalajara 1,Guadalajara,Residential,Mini Ping Pong Set,Sports & Outdoors,21,5.598294035011712,1.1196588070023423,6.717952842014054,False,0,26.257999147715804,3.0,0.0,Low,NORMAL_STOCK,0,0,1,21,21,1,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 1,Guadalajara,Residential,Playdoh Can,Art & Crafts,54,32.99214611275815,6.59842922255163,39.59057533530978,False,0,11.457272246191538,1.0,0.0,Low,HIGH_STOCK,0,0,1,25,25,1,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 1,Guadalajara,Residential,Playdoh Playset,Art & Crafts,13,1.322334613317683,0.2644669226635366,1.5868015359812195,False,0,68.8176797941368,4.0,0.0,Low,NORMAL_STOCK,0,0,1,26,26,1,fallback_product_average_per_active_store
Maven Toys Guadalajara 1,Guadalajara,Residential,Playdoh Toolkit,Art & Crafts,33,3.256040577012291,0.6512081154024583,3.907248692414749,False,0,70.94506181245542,1.0,0.0,Low,NORMAL_STOCK,0,0,1,27,27,1,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 1,Guadalajara,Residential,Plush Pony,Toys,4,0.9472015285823908,0.18944030571647819,1.1366418342988691,False,0,29.560763105931223,11.0,0.0,Low,LOW_STOCK,0,1,1,29,29,1,fallback_product_average_per_active_store
Maven Toys Guadalajara 1,Guadalajara,Residential,Rubik's Cube,Games,44,19.20145174856616,3.840290349713232,23.041742098279393,False,0,16.04045381740469,2.0,0.0,Low,NORMAL_STOCK,0,0,1,30,30,1,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 1,Guadalajara,Residential,Uno Card Game,Games,12,1.311458801956204,0.2622917603912408,1.5737505623474446,False,0,64.05081110798415,4.0,0.0,Low,NORMAL_STOCK,0,0,1,35,35,1,fallback_product_average_per_active_store
Maven Toys Monterrey 1,Monterrey,Residential,Animal Figures,Toys,6,2.3143803395553437,0.4628760679110688,2.7772564074664126,False,0,18.147406146765555,3.0,0.0,Low,LOW_STOCK,0,1,2,2,2,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Colorbuds,Electronics,6,3.0342212138670184,0.6068442427734038,3.641065456640422,False,0,13.842102153940298,8.0,0.0,Low,LOW_STOCK,0,1,2,6,6,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Dart Gun,Sports & Outdoors,14,2.086531655450742,0.4173063310901484,2.5038379865408906,False,0,46.96789514023912,4.0,0.0,Low,NORMAL_STOCK,0,0,2,7,7,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Deck Of Cards,Games,76,18.307016079342205,3.6614032158684413,21.968419295210644,False,0,29.05989691025144,3.0,0.0,Low,HIGH_STOCK,0,0,2,8,8,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Dinosaur Figures,Toys,10,2.0432280496320088,0.40864560992640175,2.4518736595584105,False,0,34.2595140139189,4.0,0.0,Low,LOW_STOCK,0,1,2,10,10,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Glass Marbles,Games,21,5.755408799218203,1.1510817598436407,6.906490559061844,False,0,25.541191795093344,5.0,0.0,Low,NORMAL_STOCK,0,0,2,14,14,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Hot Wheels 5-Pack,Toys,20,3.725188389590756,0.7450376779181512,4.470226067508907,False,0,37.58199193125377,2.0,0.0,Low,NORMAL_STOCK,0,0,2,15,15,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Kids Makeup Kit,Art & Crafts,12,7.420466157434443,1.4840932314868887,8.904559388921331,False,0,11.320043541448106,6.0,0.0,Low,NORMAL_STOCK,0,0,2,17,17,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Lego Bricks,Toys,38,9.930296038647434,1.986059207729487,11.91635524637692,False,0,26.786714007796167,5.0,0.0,Low,NORMAL_STOCK,0,0,2,18,18,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Magic Sand,Art & Crafts,35,22.801756353492745,4.56035127069855,27.362107624191296,False,0,10.74478633144728,2.0,0.0,Low,NORMAL_STOCK,0,0,2,19,19,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Mini Ping Pong Set,Sports & Outdoors,20,8.465465054839754,1.693093010967951,10.158558065807705,False,0,16.537780156562246,3.0,0.0,Low,NORMAL_STOCK,0,0,2,21,21,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Mr. Potatohead,Toys,8,1.7502876315474,0.35005752630948006,2.1003451578568804,False,0,31.994741316026634,5.0,0.0,Low,LOW_STOCK,0,1,2,23,23,2,fallback_product_average_per_active_store
Maven Toys Monterrey 1,Monterrey,Residential,Nerf Gun,Sports & Outdoors,39,7.272232715840363,1.4544465431680726,8.726679259008435,False,0,37.540052782600306,5.0,0.0,Low,NORMAL_STOCK,0,0,2,24,24,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Playdoh Can,Art & Crafts,32,26.34636269731111,5.269272539462222,31.615635236773333,False,0,8.502122383021064,1.0,0.0,Low,NORMAL_STOCK,0,0,2,25,25,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Playdoh Playset,Art & Crafts,12,1.322334613317683,0.2644669226635366,1.5868015359812195,False,0,63.52401211766473,4.0,0.0,Low,NORMAL_STOCK,0,0,2,26,26,2,fallback_product_average_per_active_store
Maven Toys Monterrey 1,Monterrey,Residential,Playdoh Toolkit,Art & Crafts,30,1.7682121610744903,0.3536424322148981,2.121854593289388,False,0,118.76402878735388,1.0,0.0,Low,NORMAL_STOCK,0,0,2,27,27,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Plush Pony,Toys,5,0.9472015285823908,0.18944030571647819,1.1366418342988691,False,0,36.95095388241403,11.0,0.0,Low,LOW_STOCK,0,1,2,29,29,2,fallback_product_average_per_active_store
Maven Toys Monterrey 1,Monterrey,Residential,Rubik's Cube,Games,50,6.334987260183384,1.266997452036677,7.601984712220061,False,0,55.248729890874046,2.0,0.0,Low,NORMAL_STOCK,0,0,2,30,30,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Splash Balls,Sports & Outdoors,18,2.1689933060136046,0.4337986612027209,2.6027919672163256,False,0,58.09146558943307,1.0,0.0,Low,NORMAL_STOCK,0,0,2,31,31,2,product_store_holt_winters_weekly_additive
Maven Toys Monterrey 1,Monterrey,Residential,Supersoaker Water Gun,Sports & Outdoors,10,1.0627248687201425,0.2125449737440285,1.275269842464171,False,0,65.86841247471905,3.0,0.0,Low,LOW_STOCK,0,1,2,32,32,2,fallback_product_average_per_active_store
Maven Toys Monterrey 1,Monterrey,Residential,Teddy Bear,Toys,11,1.3287515464376476,0.2657503092875295,1.594501855725177,False,0,57.949132933418014,2.0,0.0,Low,NORMAL_STOCK,0,0,2,33,33,2,fallback_product_average_per_active_store
Maven Toys Monterrey 1,Monterrey,Residential,Toy Robot,Electronics,18,1.1449010429313953,0.22898020858627907,1.3738812515176744,False,0,110.05317951094761,5.0,0.0,Low,NORMAL_STOCK,0,0,2,34,34,2,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Action Figure,Toys,17,11.305540434253045,2.261108086850609,13.566648521103653,False,0,10.525812604186427,6.0,0.0,Low,NORMAL_STOCK,0,0,3,1,1,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Colorbuds,Electronics,21,2.9980734572800696,0.599614691456014,3.5976881487360837,False,0,49.03148708483022,8.0,0.0,Low,NORMAL_STOCK,0,0,3,6,6,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Dart Gun,Sports & Outdoors,8,5.438154940641682,1.0876309881283364,6.525785928770018,False,0,10.297610239364053,4.0,0.0,Low,LOW_STOCK,0,1,3,7,7,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Deck Of Cards,Games,44,18.190720256914688,3.6381440513829375,21.828864308297625,False,0,16.93170999553591,3.0,0.0,Low,NORMAL_STOCK,0,0,3,8,8,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Dinosaur Figures,Toys,54,3.4901991337787925,0.6980398267557586,4.188238960534552,False,0,108.30327597690518,4.0,0.0,Low,HIGH_STOCK,0,0,3,10,10,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Etch A Sketch,Art & Crafts,13,5.19982410252999,1.0399648205059981,6.239788923035988,False,0,17.50059198266412,10.0,0.0,Low,NORMAL_STOCK,0,0,3,11,11,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Foam Disk Launcher,Sports & Outdoors,4,3.1369752966093563,0.6273950593218713,3.7643703559312276,False,0,8.925795504435179,3.0,0.0,Low,LOW_STOCK,0,1,3,12,12,3,fallback_product_average_per_active_store
Maven Toys Guadalajara 2,Guadalajara,Commercial,Gamer Headphones,Electronics,8,3.1640467305367657,0.6328093461073532,3.7968560766441186,False,0,17.69885364193084,6.0,0.0,Low,LOW_STOCK,0,1,3,13,13,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Lego Bricks,Toys,52,2.561690073713953,0.5123380147427906,3.074028088456744,False,0,142.09369186970798,5.0,0.0,Low,HIGH_STOCK,0,0,3,18,18,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Magic Sand,Art & Crafts,33,19.79527919085256,3.9590558381705123,23.754335029023075,False,0,11.669448951583647,2.0,0.0,Low,NORMAL_STOCK,0,0,3,19,19,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Mini Ping Pong Set,Sports & Outdoors,3,1.68592846618724,0.337185693237448,2.023114159424688,False,0,12.456044500803708,3.0,0.0,Low,LOW_STOCK,0,1,3,21,21,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Mr. Potatohead,Toys,13,4.516005988877943,0.9032011977755886,5.419207186653532,False,0,20.150549008153565,5.0,0.0,Low,NORMAL_STOCK,0,0,3,23,23,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Nerf Gun,Sports & Outdoors,15,4.909739800437077,0.9819479600874154,5.891687760524492,False,0,21.386062045620555,5.0,0.0,Low,NORMAL_STOCK,0,0,3,24,24,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Playdoh Can,Art & Crafts,44,26.047062690183004,5.209412538036601,31.256475228219607,False,0,11.824749825479689,1.0,0.0,Low,NORMAL_STOCK,0,0,3,25,25,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Playdoh Playset,Art & Crafts,13,1.322334613317683,0.2644669226635366,1.5868015359812195,False,0,68.8176797941368,4.0,0.0,Low,NORMAL_STOCK,0,0,3,26,26,3,fallback_product_average_per_active_store
Maven Toys Guadalajara 2,Guadalajara,Commercial,Playdoh Toolkit,Art & Crafts,23,4.999772086824167,0.9999544173648334,5.999726504189,False,0,32.20146782775983,1.0,0.0,Low,NORMAL_STOCK,0,0,3,27,27,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Rubik's Cube,Games,43,8.692648067591568,1.7385296135183137,10.431177681109881,False,0,34.62696265390124,2.0,0.0,Low,NORMAL_STOCK,0,0,3,30,30,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Splash Balls,Sports & Outdoors,29,2.219507536429448,0.4439015072858896,2.6634090437153377,False,0,91.46173043709004,1.0,0.0,Low,NORMAL_STOCK,0,0,3,31,31,3,product_store_holt_winters_weekly_additive
Maven Toys Guadalajara 2,Guadalajara,Commercial,Supersoaker Water Gun,Sports & Outdoors,4,1.0627248687201425,0.2125449737440285,1.275269842464171,False,0,26.34736498988762,3.0,0.0,Low,LOW_STOCK,0,1,3,32,32,3,fallback_product_average_per_active_store
Maven Toys Guadalajara 2,Guadalajara,Commercial,Teddy Bear,Toys,4,1.3287515464376476,0.2657503092875295,1.594501855725177,False,0,21.07241197578837,2.0,0.0,Low,LOW_STOCK,0,1,3,33,33,3,fallback_product_average_per_active_store
Maven Toys Guadalajara 2,Guadalajara,Commercial,Toy Robot,Electronics,7,2.683424726131717,0.5366849452263435,3.2201096713580606,False,0,18.260247631628484,5.0,0.0,Low,LOW_STOCK,0,1,3,34,34,3,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Animal Figures,Toys,18,4.956008793690451,0.9912017587380902,5.947210552428541,False,0,25.42368370298535,3.0,0.0,Low,NORMAL_STOCK,0,0,4,2,2,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Classic Dominoes,Games,14,3.4485177500669506,0.6897035500133901,4.138221300080341,False,0,28.418006547333967,2.0,0.0,Low,NORMAL_STOCK,0,0,4,5,5,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Colorbuds,Electronics,44,29.117211675585185,5.823442335117037,34.940654010702225,False,0,10.577935944953767,8.0,0.0,Low,NORMAL_STOCK,0,0,4,6,6,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Dart Gun,Sports & Outdoors,9,6.57925710815734,1.315851421631468,7.895108529788808,False,0,9.57554917893222,4.0,0.0,Low,LOW_STOCK,0,1,4,7,7,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Dino Egg,Toys,27,16.366227097514614,3.273245419502923,19.639472517017538,False,0,11.548171663138028,1.0,0.0,Low,NORMAL_STOCK,0,0,4,9,9,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Dinosaur Figures,Toys,8,6.1133598286414745,1.222671965728295,7.336031794369769,False,0,9.160265642738137,4.0,0.0,Low,LOW_STOCK,0,1,4,10,10,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Foam Disk Launcher,Sports & Outdoors,7,3.1369752966093563,0.6273950593218713,3.7643703559312276,False,0,15.620142132761561,3.0,0.0,Low,LOW_STOCK,0,1,4,12,12,4,fallback_product_average_per_active_store
Maven Toys Saltillo 1,Saltillo,Downtown,Glass Marbles,Games,4,2.972278654129519,0.5944557308259039,3.566734384955423,False,0,9.420381888184794,5.0,0.0,Low,LOW_STOCK,0,1,4,14,14,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Hot Wheels 5-Pack,Toys,9,5.1541813466451565,1.0308362693290314,6.185017615974187,False,0,12.22308563919788,2.0,0.0,Low,LOW_STOCK,0,1,4,15,15,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Jenga,Games,8,3.2120862221179225,0.6424172444235845,3.854503466541507,False,0,17.434152176362133,7.0,0.0,Low,LOW_STOCK,0,1,4,16,16,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Kids Makeup Kit,Art & Crafts,2,0.8330490444829546,0.16660980889659094,0.9996588533795455,False,0,16.80573321909195,6.0,0.0,Low,LOW_STOCK,0,1,4,17,17,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,13,1.459048038175021,0.29180960763500424,1.7508576458100253,False,0,62.369433780825275,16.0,0.0,Low,NORMAL_STOCK,0,0,4,20,20,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Mini Ping Pong Set,Sports & Outdoors,24,12.580149378211305,2.516029875642261,15.096179253853565,False,0,13.354372428277708,3.0,0.0,Low,NORMAL_STOCK,0,0,4,21,21,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Monopoly,Games,5,3.6720904332676634,0.7344180866535327,4.406508519921196,False,0,9.531355677658171,6.0,0.0,Low,LOW_STOCK,0,1,4,22,22,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Mr. Potatohead,Toys,26,7.757018866211538,1.5514037732423076,9.308422639453845,False,0,23.462621806009253,5.0,0.0,Low,NORMAL_STOCK,0,0,4,23,23,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Nerf Gun,Sports & Outdoors,20,8.69929429737289,1.7398588594745783,10.43915315684747,False,0,16.09325943166203,5.0,0.0,Low,NORMAL_STOCK,0,0,4,24,24,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Playdoh Playset,Art & Crafts,10,1.322334613317683,0.2644669226635366,1.5868015359812195,False,0,52.93667676472061,4.0,0.0,Low,LOW_STOCK,0,1,4,26,26,4,fallback_product_average_per_active_store
Maven Toys Saltillo 1,Saltillo,Downtown,Playdoh Toolkit,Art & Crafts,19,0.9359498744164534,0.1871899748832907,1.123139849299744,False,0,142.1016270587385,1.0,0.0,Low,NORMAL_STOCK,0,0,4,27,27,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Plush Pony,Toys,20,0.9472015285823908,0.18944030571647819,1.1366418342988691,False,0,147.8038155296561,11.0,0.0,Low,NORMAL_STOCK,0,0,4,29,29,4,fallback_product_average_per_active_store
Maven Toys Saltillo 1,Saltillo,Downtown,Rubik's Cube,Games,28,8.442426170518825,1.688485234103765,10.13091140462259,False,0,23.216075099885053,2.0,0.0,Low,NORMAL_STOCK,0,0,4,30,30,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Splash Balls,Sports & Outdoors,35,6.048590737765911,1.2097181475531824,7.258308885319094,False,0,40.5053029080444,1.0,0.0,Low,NORMAL_STOCK,0,0,4,31,31,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Supersoaker Water Gun,Sports & Outdoors,6,1.618263865955586,0.3236527731911172,1.941916639146703,False,0,25.95374022962502,3.0,0.0,Low,LOW_STOCK,0,1,4,32,32,4,product_store_holt_winters_weekly_additive
Maven Toys Saltillo 1,Saltillo,Downtown,Teddy Bear,Toys,2,1.3287515464376476,0.2657503092875295,1.594501855725177,False,0,10.536205987894185,2.0,0.0,Low,LOW_STOCK,0,1,4,33,33,4,fallback_product_average_per_active_store
Maven Toys Saltillo 1,Saltillo,Downtown,Uno Card Game,Games,4,1.311458801956204,0.2622917603912408,1.5737505623474446,False,0,21.350270369328047,4.0,0.0,Low,LOW_STOCK,0,1,4,35,35,4,fallback_product_average_per_active_store
Maven Toys La Paz 1,La Paz,Downtown,Action Figure,Toys,8,2.4685253953484785,0.49370507906969574,2.962230474418174,False,0,22.685608220001544,6.0,0.0,Low,LOW_STOCK,0,1,5,1,1,5,product_store_holt_winters_weekly_additive
Maven Toys La Paz 1,La Paz,Downtown,Animal Figures,Toys,14,3.894919032805759,0.7789838065611518,4.67390283936691,False,0,25.16098516415227,3.0,0.0,Low,NORMAL_STOCK,0,0,5,2,2,5,product_store_holt_winters_weekly_additive
Maven Toys La Paz 1,La Paz,Downtown,Colorbuds,Electronics,12,6.070487216275583,1.2140974432551168,7.2845846595307,False,0,13.83743956741851,8.0,0.0,Low,NORMAL_STOCK,0,0,5,6,6,5,product_store_holt_winters_weekly_additive
Maven Toys La Paz 1,La Paz,Downtown,Dart Gun,Sports & Outdoors,30,6.485187202904838,1.2970374405809677,7.782224643485805,False,0,32.38148621306368,4.0,0.0,Low,NORMAL_STOCK,0,0,5,7,7,5,product_store_holt_winters_weekly_additive
Maven Toys La Paz 1,La Paz,Downtown,Dino Egg,Toys,31,9.454560369889428,1.8909120739778857,11.345472443867314,False,0,22.951886868383053,1.0,0.0,Low,NORMAL_STOCK,0,0,5,9,9,5,product_store_holt_winters_weekly_additive
Maven Toys La Paz 1,La Paz,Downtown,Dinosaur Figures,Toys,39,7.797133397074035,1.559426679414807,9.356560076488842,False,0,35.01286769089348,4.0,0.0,Low,NORMAL_STOCK,0,0,5,10,10,5,product_store_holt_winters_weekly_additive
Maven Toys La Paz 1,La Paz,Downtown,Gamer Headphones,Electronics,17,4.887556589316858,0.9775113178633718,5.86506790718023,False,0,24.34754418191459,6.0,0.0,Low,NORMAL_STOCK,0,0,5,13,13,5,product_store_holt_winters_weekly_additive
Maven Toys La Paz 1,La Paz,Downtown,Glass Marbles,Games,14,2.6743744430902723,0.5348748886180544,3.209249331708327,False,0,36.644083349360685,5.0,0.0,Low,NORMAL_STOCK,0,0,5,14,14,5,product_store_holt_winters_weekly_additive
Maven Toys La Paz 1,La Paz,Downtown,Kids Makeup Kit,Art & Crafts,7,4.399307194040913,0.8798614388081827,5.279168632849096,False,0,11.138117398660636,6.0,0.0,Low,LOW_STOCK,0,1,5,17,17,5,product_store_holt_winters_weekly_additive
Maven Toys La Paz 1,La Paz,Downtown,Mr. Potatohead,Toys,11,2.435574871998515,0.487114974399703,2.9226898463982183,False,0,31.614712766689664,5.0,0.0,Low,NORMAL_STOCK,0,0,5,23,23,5,product_store_holt_winters_weekly_additive
