latest_date,store_key,store_id,store_name,store_city,store_location,product_key,product_id,product_name,product_category,current_stock,latest_stock_status,out_of_stock_flag,restock_risk_flag,is_out_of_stock,is_restock_risk,unit_margin,product_margin
2023-09-30,17,17,Maven Toys Toluca 1,Toluca,Downtown,30,30,Rubik's Cube,Games,22,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-16,17,17,Maven Toys Toluca 1,Toluca,Downtown,31,31,Splash Balls,Sports & Outdoors,20,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-11,17,17,Maven Toys Toluca 1,Toluca,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,15,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-06-20,17,17,Maven Toys Toluca 1,Toluca,Downtown,33,33,Teddy Bear,Toys,27,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-09,17,17,Maven Toys Toluca 1,Toluca,Downtown,34,34,Toy Robot,Electronics,11,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-29,18,18,Maven Toys Merida 1,Merida,Downtown,1,1,Action Figure,Toys,1,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-29,18,18,Maven Toys Merida 1,Merida,Downtown,2,2,Animal Figures,Toys,12,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-23,18,18,Maven Toys Merida 1,Merida,Downtown,3,3,Barrel O' Slime,Art & Crafts,64,HIGH_STOCK,0,0,0.0,0.0,2.0,2.0
2023-08-20,18,18,Maven Toys Merida 1,Merida,Downtown,4,4,Chutes & Ladders,Games,10,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-28,18,18,Maven Toys Merida 1,Merida,Downtown,5,5,Classic Dominoes,Games,7,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-29,18,18,Maven Toys Merida 1,Merida,Downtown,6,6,Colorbuds,Electronics,22,NORMAL_STOCK,0,0,0.0,0.0,8.0,8.0
2023-09-16,18,18,Maven Toys Merida 1,Merida,Downtown,7,7,Dart Gun,Sports & Outdoors,16,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-21,18,18,Maven Toys Merida 1,Merida,Downtown,8,8,Deck Of Cards,Games,52,HIGH_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-03,18,18,Maven Toys Merida 1,Merida,Downtown,9,9,Dino Egg,Toys,50,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-03-24,18,18,Maven Toys Merida 1,Merida,Downtown,10,10,Dinosaur Figures,Toys,16,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-07,18,18,Maven Toys Merida 1,Merida,Downtown,11,11,Etch A Sketch,Art & Crafts,12,NORMAL_STOCK,0,0,0.0,0.0,10.0,10.0
2023-09-25,18,18,Maven Toys Merida 1,Merida,Downtown,12,12,Foam Disk Launcher,Sports & Outdoors,3,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-17,18,18,Maven Toys Merida 1,Merida,Downtown,13,13,Gamer Headphones,Electronics,30,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-04,18,18,Maven Toys Merida 1,Merida,Downtown,14,14,Glass Marbles,Games,67,HIGH_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-30,18,18,Maven Toys Merida 1,Merida,Downtown,15,15,Hot Wheels 5-Pack,Toys,5,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-29,18,18,Maven Toys Merida 1,Merida,Downtown,16,16,Jenga,Games,10,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2023-09-24,18,18,Maven Toys Merida 1,Merida,Downtown,17,17,Kids Makeup Kit,Art & Crafts,19,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-24,18,18,Maven Toys Merida 1,Merida,Downtown,18,18,Lego Bricks,Toys,29,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-30,18,18,Maven Toys Merida 1,Merida,Downtown,19,19,Magic Sand,Art & Crafts,15,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-08-03,18,18,Maven Toys Merida 1,Merida,Downtown,20,20,Mini Basketball Hoop,Sports & Outdoors,3,LOW_STOCK,0,1,0.0,1.0,16.0,16.0
2023-08-25,18,18,Maven Toys Merida 1,Merida,Downtown,21,21,Mini Ping Pong Set,Sports & Outdoors,29,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-08,18,18,Maven Toys Merida 1,Merida,Downtown,22,22,Monopoly,Games,18,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-07-22,18,18,Maven Toys Merida 1,Merida,Downtown,23,23,Mr. Potatohead,Toys,16,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-16,18,18,Maven Toys Merida 1,Merida,Downtown,24,24,Nerf Gun,Sports & Outdoors,26,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-29,18,18,Maven Toys Merida 1,Merida,Downtown,25,25,Playdoh Can,Art & Crafts,74,HIGH_STOCK,0,0,0.0,0.0,1.0,1.0
2023-08-11,18,18,Maven Toys Merida 1,Merida,Downtown,26,26,Playdoh Playset,Art & Crafts,2,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-05,18,18,Maven Toys Merida 1,Merida,Downtown,27,27,Playdoh Toolkit,Art & Crafts,40,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-20,18,18,Maven Toys Merida 1,Merida,Downtown,28,28,Playfoam,Art & Crafts,0,OUT_OF_STOCK,1,1,1.0,1.0,7.0,7.0
2023-06-18,18,18,Maven Toys Merida 1,Merida,Downtown,29,29,Plush Pony,Toys,28,NORMAL_STOCK,0,0,0.0,0.0,11.0,11.0
2023-09-29,18,18,Maven Toys Merida 1,Merida,Downtown,30,30,Rubik's Cube,Games,15,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-29,18,18,Maven Toys Merida 1,Merida,Downtown,31,31,Splash Balls,Sports & Outdoors,4,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-09-23,18,18,Maven Toys Merida 1,Merida,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,9,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-02-15,18,18,Maven Toys Merida 1,Merida,Downtown,33,33,Teddy Bear,Toys,9,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-15,18,18,Maven Toys Merida 1,Merida,Downtown,34,34,Toy Robot,Electronics,8,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-07-29,18,18,Maven Toys Merida 1,Merida,Downtown,35,35,Uno Card Game,Games,10,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-27,19,19,Maven Toys Puebla 1,Puebla,Commercial,1,1,Action Figure,Toys,5,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-08,19,19,Maven Toys Puebla 1,Puebla,Commercial,2,2,Animal Figures,Toys,14,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-28,19,19,Maven Toys Puebla 1,Puebla,Commercial,3,3,Barrel O' Slime,Art & Crafts,7,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-07-31,19,19,Maven Toys Puebla 1,Puebla,Commercial,4,4,Chutes & Ladders,Games,18,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-04,19,19,Maven Toys Puebla 1,Puebla,Commercial,5,5,Classic Dominoes,Games,17,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-29,19,19,Maven Toys Puebla 1,Puebla,Commercial,6,6,Colorbuds,Electronics,11,NORMAL_STOCK,0,0,0.0,0.0,8.0,8.0
2023-09-29,19,19,Maven Toys Puebla 1,Puebla,Commercial,7,7,Dart Gun,Sports & Outdoors,16,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-29,19,19,Maven Toys Puebla 1,Puebla,Commercial,8,8,Deck Of Cards,Games,84,HIGH_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-28,19,19,Maven Toys Puebla 1,Puebla,Commercial,9,9,Dino Egg,Toys,8,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-09-20,19,19,Maven Toys Puebla 1,Puebla,Commercial,10,10,Dinosaur Figures,Toys,45,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-30,19,19,Maven Toys Puebla 1,Puebla,Commercial,11,11,Etch A Sketch,Art & Crafts,0,OUT_OF_STOCK,1,1,1.0,1.0,10.0,10.0
2023-09-28,19,19,Maven Toys Puebla 1,Puebla,Commercial,12,12,Foam Disk Launcher,Sports & Outdoors,3,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-28,19,19,Maven Toys Puebla 1,Puebla,Commercial,13,13,Gamer Headphones,Electronics,7,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-30,19,19,Maven Toys Puebla 1,Puebla,Commercial,14,14,Glass Marbles,Games,4,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-30,19,19,Maven Toys Puebla 1,Puebla,Commercial,15,15,Hot Wheels 5-Pack,Toys,0,OUT_OF_STOCK,1,1,1.0,1.0,2.0,2.0
2023-08-29,19,19,Maven Toys Puebla 1,Puebla,Commercial,16,16,Jenga,Games,2,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2023-08-19,19,19,Maven Toys Puebla 1,Puebla,Commercial,17,17,Kids Makeup Kit,Art & Crafts,5,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-27,19,19,Maven Toys Puebla 1,Puebla,Commercial,18,18,Lego Bricks,Toys,19,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-29,19,19,Maven Toys Puebla 1,Puebla,Commercial,19,19,Magic Sand,Art & Crafts,37,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-03,19,19,Maven Toys Puebla 1,Puebla,Commercial,20,20,Mini Basketball Hoop,Sports & Outdoors,11,NORMAL_STOCK,0,0,0.0,0.0,16.0,16.0
2023-09-14,19,19,Maven Toys Puebla 1,Puebla,Commercial,21,21,Mini Ping Pong Set,Sports & Outdoors,24,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-23,19,19,Maven Toys Puebla 1,Puebla,Commercial,22,22,Monopoly,Games,3,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-25,19,19,Maven Toys Puebla 1,Puebla,Commercial,23,23,Mr. Potatohead,Toys,10,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-30,19,19,Maven Toys Puebla 1,Puebla,Commercial,24,24,Nerf Gun,Sports & Outdoors,16,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-30,19,19,Maven Toys Puebla 1,Puebla,Commercial,25,25,Playdoh Can,Art & Crafts,18,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-27,19,19,Maven Toys Puebla 1,Puebla,Commercial,26,26,Playdoh Playset,Art & Crafts,5,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-29,19,19,Maven Toys Puebla 1,Puebla,Commercial,27,27,Playdoh Toolkit,Art & Crafts,27,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-06,19,19,Maven Toys Puebla 1,Puebla,Commercial,28,28,Playfoam,Art & Crafts,6,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2023-08-21,19,19,Maven Toys Puebla 1,Puebla,Commercial,29,29,Plush Pony,Toys,29,NORMAL_STOCK,0,0,0.0,0.0,11.0,11.0
2023-09-30,19,19,Maven Toys Puebla 1,Puebla,Commercial,30,30,Rubik's Cube,Games,7,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-28,19,19,Maven Toys Puebla 1,Puebla,Commercial,31,31,Splash Balls,Sports & Outdoors,4,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-08-20,19,19,Maven Toys Puebla 1,Puebla,Commercial,32,32,Supersoaker Water Gun,Sports & Outdoors,5,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-25,19,19,Maven Toys Puebla 1,Puebla,Commercial,33,33,Teddy Bear,Toys,0,OUT_OF_STOCK,1,1,1.0,1.0,2.0,2.0
2023-08-16,19,19,Maven Toys Puebla 1,Puebla,Commercial,34,34,Toy Robot,Electronics,15,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-01,19,19,Maven Toys Puebla 1,Puebla,Commercial,35,35,Uno Card Game,Games,14,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-21,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,1,1,Action Figure,Toys,38,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-24,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,2,2,Animal Figures,Toys,2,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-30,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,3,3,Barrel O' Slime,Art & Crafts,24,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-28,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,6,6,Colorbuds,Electronics,4,LOW_STOCK,0,1,0.0,1.0,8.0,8.0
2023-09-24,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,7,7,Dart Gun,Sports & Outdoors,9,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-09,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,8,8,Deck Of Cards,Games,26,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-28,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,9,9,Dino Egg,Toys,9,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-09-27,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,10,10,Dinosaur Figures,Toys,34,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-08-05,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,11,11,Etch A Sketch,Art & Crafts,3,LOW_STOCK,0,1,0.0,1.0,10.0,10.0
2023-08-07,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,12,12,Foam Disk Launcher,Sports & Outdoors,4,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-22,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,13,13,Gamer Headphones,Electronics,11,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-30,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,14,14,Glass Marbles,Games,6,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-26,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,15,15,Hot Wheels 5-Pack,Toys,36,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-06,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,16,16,Jenga,Games,0,unknown,1,1,0.0,0.0,7.0,7.0
2023-09-01,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,17,17,Kids Makeup Kit,Art & Crafts,23,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-23,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,18,18,Lego Bricks,Toys,8,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-30,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,19,19,Magic Sand,Art & Crafts,2,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-09-30,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,21,21,Mini Ping Pong Set,Sports & Outdoors,0,OUT_OF_STOCK,1,1,1.0,1.0,3.0,3.0
2023-08-19,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,23,23,Mr. Potatohead,Toys,12,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-22,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,24,24,Nerf Gun,Sports & Outdoors,18,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-27,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,25,25,Playdoh Can,Art & Crafts,92,HIGH_STOCK,0,0,0.0,0.0,1.0,1.0
2022-05-27,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,26,26,Playdoh Playset,Art & Crafts,12,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-29,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,27,27,Playdoh Toolkit,Art & Crafts,12,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-12,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,28,28,Playfoam,Art & Crafts,3,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2023-03-03,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,29,29,Plush Pony,Toys,9,LOW_STOCK,0,1,0.0,1.0,11.0,11.0
2023-09-30,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,30,30,Rubik's Cube,Games,17,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-28,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,31,31,Splash Balls,Sports & Outdoors,10,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-09-22,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,9,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-20,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,33,33,Teddy Bear,Toys,28,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-06-02,20,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,34,34,Toy Robot,Electronics,19,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-23,21,21,Maven Toys Santiago 1,Santiago,Downtown,1,1,Action Figure,Toys,7,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-25,21,21,Maven Toys Santiago 1,Santiago,Downtown,2,2,Animal Figures,Toys,24,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-25,21,21,Maven Toys Santiago 1,Santiago,Downtown,3,3,Barrel O' Slime,Art & Crafts,74,HIGH_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-28,21,21,Maven Toys Santiago 1,Santiago,Downtown,6,6,Colorbuds,Electronics,10,LOW_STOCK,0,1,0.0,1.0,8.0,8.0
2023-09-27,21,21,Maven Toys Santiago 1,Santiago,Downtown,7,7,Dart Gun,Sports & Outdoors,8,LOW_STOCK,0,1,0.0,1.0,4.0,4.0
2023-09-27,21,21,Maven Toys Santiago 1,Santiago,Downtown,8,8,Deck Of Cards,Games,11,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-23,21,21,Maven Toys Santiago 1,Santiago,Downtown,9,9,Dino Egg,Toys,26,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-16,21,21,Maven Toys Santiago 1,Santiago,Downtown,10,10,Dinosaur Figures,Toys,13,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-08-26,21,21,Maven Toys Santiago 1,Santiago,Downtown,11,11,Etch A Sketch,Art & Crafts,11,NORMAL_STOCK,0,0,0.0,0.0,10.0,10.0
2023-07-26,21,21,Maven Toys Santiago 1,Santiago,Downtown,12,12,Foam Disk Launcher,Sports & Outdoors,21,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-11,21,21,Maven Toys Santiago 1,Santiago,Downtown,13,13,Gamer Headphones,Electronics,5,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-19,21,21,Maven Toys Santiago 1,Santiago,Downtown,14,14,Glass Marbles,Games,4,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-17,21,21,Maven Toys Santiago 1,Santiago,Downtown,15,15,Hot Wheels 5-Pack,Toys,9,LOW_STOCK,0,1,0.0,1.0,2.0,2.0
2023-08-05,21,21,Maven Toys Santiago 1,Santiago,Downtown,16,16,Jenga,Games,0,unknown,1,1,0.0,0.0,7.0,7.0
2023-09-30,21,21,Maven Toys Santiago 1,Santiago,Downtown,17,17,Kids Makeup Kit,Art & Crafts,4,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-21,21,21,Maven Toys Santiago 1,Santiago,Downtown,18,18,Lego Bricks,Toys,6,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-28,21,21,Maven Toys Santiago 1,Santiago,Downtown,19,19,Magic Sand,Art & Crafts,49,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-30,21,21,Maven Toys Santiago 1,Santiago,Downtown,21,21,Mini Ping Pong Set,Sports & Outdoors,14,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-08-17,21,21,Maven Toys Santiago 1,Santiago,Downtown,23,23,Mr. Potatohead,Toys,30,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-07-24,21,21,Maven Toys Santiago 1,Santiago,Downtown,24,24,Nerf Gun,Sports & Outdoors,19,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-29,21,21,Maven Toys Santiago 1,Santiago,Downtown,25,25,Playdoh Can,Art & Crafts,46,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-01,21,21,Maven Toys Santiago 1,Santiago,Downtown,26,26,Playdoh Playset,Art & Crafts,21,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-09,21,21,Maven Toys Santiago 1,Santiago,Downtown,27,27,Playdoh Toolkit,Art & Crafts,54,HIGH_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-29,21,21,Maven Toys Santiago 1,Santiago,Downtown,28,28,Playfoam,Art & Crafts,7,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2023-08-09,21,21,Maven Toys Santiago 1,Santiago,Downtown,29,29,Plush Pony,Toys,8,LOW_STOCK,0,1,0.0,1.0,11.0,11.0
2023-09-02,21,21,Maven Toys Santiago 1,Santiago,Downtown,30,30,Rubik's Cube,Games,49,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-29,21,21,Maven Toys Santiago 1,Santiago,Downtown,31,31,Splash Balls,Sports & Outdoors,19,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-08-02,21,21,Maven Toys Santiago 1,Santiago,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,3,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-08-21,21,21,Maven Toys Santiago 1,Santiago,Downtown,33,33,Teddy Bear,Toys,16,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-07,21,21,Maven Toys Santiago 1,Santiago,Downtown,34,34,Toy Robot,Electronics,16,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-08-18,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,1,1,Action Figure,Toys,10,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-29,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,2,2,Animal Figures,Toys,25,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-26,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,3,3,Barrel O' Slime,Art & Crafts,0,OUT_OF_STOCK,1,1,1.0,1.0,2.0,2.0
2023-09-01,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,4,4,Chutes & Ladders,Games,6,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-08-22,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,5,5,Classic Dominoes,Games,14,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-09-30,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,6,6,Colorbuds,Electronics,8,LOW_STOCK,0,1,0.0,1.0,8.0,8.0
2023-08-26,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,7,7,Dart Gun,Sports & Outdoors,30,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-29,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,8,8,Deck Of Cards,Games,71,HIGH_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-28,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,9,9,Dino Egg,Toys,14,NORMAL_STOCK,0,0,0.0,0.0,1.0,1.0
2023-09-04,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,10,10,Dinosaur Figures,Toys,64,HIGH_STOCK,0,0,0.0,0.0,4.0,4.0
2023-09-19,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,11,11,Etch A Sketch,Art & Crafts,7,LOW_STOCK,0,1,0.0,1.0,10.0,10.0
2023-09-21,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,12,12,Foam Disk Launcher,Sports & Outdoors,3,LOW_STOCK,0,1,0.0,1.0,3.0,3.0
2023-09-18,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,13,13,Gamer Headphones,Electronics,19,NORMAL_STOCK,0,0,0.0,0.0,6.0,6.0
2023-09-29,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,14,14,Glass Marbles,Games,5,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-30,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,15,15,Hot Wheels 5-Pack,Toys,0,OUT_OF_STOCK,1,1,1.0,1.0,2.0,2.0
2023-09-28,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,16,16,Jenga,Games,3,LOW_STOCK,0,1,0.0,1.0,7.0,7.0
2023-08-14,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,17,17,Kids Makeup Kit,Art & Crafts,10,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-09-21,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,18,18,Lego Bricks,Toys,13,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-30,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,19,19,Magic Sand,Art & Crafts,17,NORMAL_STOCK,0,0,0.0,0.0,2.0,2.0
2023-05-06,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,20,20,Mini Basketball Hoop,Sports & Outdoors,18,NORMAL_STOCK,0,0,0.0,0.0,16.0,16.0
2023-09-29,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,21,21,Mini Ping Pong Set,Sports & Outdoors,30,NORMAL_STOCK,0,0,0.0,0.0,3.0,3.0
2023-09-14,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,22,22,Monopoly,Games,4,LOW_STOCK,0,1,0.0,1.0,6.0,6.0
2023-08-16,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,23,23,Mr. Potatohead,Toys,7,LOW_STOCK,0,1,0.0,1.0,5.0,5.0
2023-09-30,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,24,24,Nerf Gun,Sports & Outdoors,29,NORMAL_STOCK,0,0,0.0,0.0,5.0,5.0
2023-09-30,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,25,25,Playdoh Can,Art & Crafts,6,LOW_STOCK,0,1,0.0,1.0,1.0,1.0
2023-07-14,22,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,26,26,Playdoh Playset,Art & Crafts,15,NORMAL_STOCK,0,0,0.0,0.0,4.0,4.0
