date,product_key,product_id,product_name,product_category,units,revenue,gross_profit,unit_margin,product_margin
2022-08-23,10,10,Dinosaur Figures,Toys,5,74.95,20.0,4.0,4.0
2022-08-23,13,13,Gamer Headphones,Electronics,50,1049.5,300.0,6.0,6.0
2022-08-23,14,14,Glass Marbles,Games,47,516.53,235.0,5.0,5.0
2022-08-23,15,15,Hot Wheels 5-Pack,Toys,39,233.61,78.0,2.0,2.0
2022-08-23,16,16,Jenga,Games,22,219.78,154.0,7.0,7.0
2022-08-23,17,17,Kids Makeup Kit,Art & Crafts,3,59.97,18.0,6.0,6.0
2022-08-23,18,18,Lego Bricks,Toys,59,2359.41,295.0,5.0,5.0
2022-08-23,20,20,Mini Basketball Hoop,Sports & Outdoors,17,424.83,272.0,16.0,16.0
2022-08-23,21,21,Mini Ping Pong Set,Sports & Outdoors,17,169.83,51.0,3.0,3.0
2022-08-23,25,25,Playdoh Can,Art & Crafts,133,397.67,133.0,1.0,1.0
2022-08-23,26,26,Playdoh Playset,Art & Crafts,14,349.85999999999996,56.0,4.0,4.0
2022-08-23,27,27,Playdoh Toolkit,Art & Crafts,22,109.78,22.0,1.0,1.0
2022-08-23,30,30,Rubik's Cube,Games,15,299.84999999999997,30.0,2.0,2.0
2022-08-23,31,31,Splash Balls,Sports & Outdoors,52,467.48,52.0,1.0,1.0
2022-08-23,32,32,Supersoaker Water Gun,Sports & Outdoors,15,224.85,45.0,3.0,3.0
2022-08-23,34,34,Toy Robot,Electronics,10,259.9,50.0,5.0,5.0
2022-08-24,1,1,Action Figure,Toys,9,143.91,54.0,6.0,6.0
2022-08-24,2,2,Animal Figures,Toys,60,779.4,180.0,3.0,3.0
2022-08-24,3,3,Barrel O' Slime,Art & Crafts,78,311.22,156.0,2.0,2.0
2022-08-24,4,4,Chutes & Ladders,Games,5,64.95,15.0,3.0,3.0
2022-08-24,5,5,Classic Dominoes,Games,15,149.85,30.0,2.0,2.0
2022-08-24,6,6,Colorbuds,Electronics,165,2473.35,1320.0,8.0,8.0
2022-08-24,7,7,Dart Gun,Sports & Outdoors,51,815.49,204.0,4.0,4.0
2022-08-24,8,8,Deck Of Cards,Games,81,566.19,243.0,3.0,3.0
2022-08-24,10,10,Dinosaur Figures,Toys,29,434.71000000000004,116.0,4.0,4.0
2022-08-24,13,13,Gamer Headphones,Electronics,54,1133.46,324.0,6.0,6.0
2022-08-24,14,14,Glass Marbles,Games,22,241.78,110.0,5.0,5.0
2022-08-24,15,15,Hot Wheels 5-Pack,Toys,79,473.21000000000004,158.0,2.0,2.0
2022-08-24,16,16,Jenga,Games,9,89.91,63.0,7.0,7.0
2022-08-24,18,18,Lego Bricks,Toys,102,4078.98,510.0,5.0,5.0
2022-08-24,21,21,Mini Ping Pong Set,Sports & Outdoors,3,29.97,9.0,3.0,3.0
2022-08-24,24,24,Nerf Gun,Sports & Outdoors,15,299.84999999999997,75.0,5.0,5.0
2022-08-24,25,25,Playdoh Can,Art & Crafts,161,481.39000000000004,161.0,1.0,1.0
2022-08-24,26,26,Playdoh Playset,Art & Crafts,33,824.67,132.0,4.0,4.0
2022-08-24,27,27,Playdoh Toolkit,Art & Crafts,16,79.84,16.0,1.0,1.0
2022-08-24,29,29,Plush Pony,Toys,14,279.85999999999996,154.0,11.0,11.0
2022-08-24,30,30,Rubik's Cube,Games,53,1059.47,106.0,2.0,2.0
2022-08-24,31,31,Splash Balls,Sports & Outdoors,128,1150.72,128.0,1.0,1.0
2022-08-24,32,32,Supersoaker Water Gun,Sports & Outdoors,8,119.92,24.0,3.0,3.0
2022-08-24,34,34,Toy Robot,Electronics,23,597.77,115.0,5.0,5.0
2022-08-25,1,1,Action Figure,Toys,83,1327.17,498.0,6.0,6.0
2022-08-25,3,3,Barrel O' Slime,Art & Crafts,167,666.33,334.0,2.0,2.0
2022-08-25,6,6,Colorbuds,Electronics,163,2443.37,1304.0,8.0,8.0
2022-08-25,7,7,Dart Gun,Sports & Outdoors,53,847.47,212.0,4.0,4.0
2022-08-25,8,8,Deck Of Cards,Games,114,796.86,342.0,3.0,3.0
2022-08-25,10,10,Dinosaur Figures,Toys,43,644.57,172.0,4.0,4.0
2022-08-25,13,13,Gamer Headphones,Electronics,71,1490.29,426.0,6.0,6.0
2022-08-25,14,14,Glass Marbles,Games,21,230.79,105.0,5.0,5.0
2022-08-25,15,15,Hot Wheels 5-Pack,Toys,33,197.67000000000002,66.0,2.0,2.0
2022-08-25,16,16,Jenga,Games,33,329.67,231.0,7.0,7.0
2022-08-25,17,17,Kids Makeup Kit,Art & Crafts,50,999.4999999999999,300.0,6.0,6.0
2022-08-25,18,18,Lego Bricks,Toys,83,3319.17,415.0,5.0,5.0
2022-08-25,21,21,Mini Ping Pong Set,Sports & Outdoors,54,539.46,162.0,3.0,3.0
2022-08-25,25,25,Playdoh Can,Art & Crafts,107,319.93,107.0,1.0,1.0
2022-08-25,26,26,Playdoh Playset,Art & Crafts,12,299.88,48.0,4.0,4.0
2022-08-25,27,27,Playdoh Toolkit,Art & Crafts,26,129.74,26.0,1.0,1.0
2022-08-25,29,29,Plush Pony,Toys,11,219.89,121.0,11.0,11.0
2022-08-25,30,30,Rubik's Cube,Games,10,199.89999999999998,20.0,2.0,2.0
2022-08-25,31,31,Splash Balls,Sports & Outdoors,130,1168.7,130.0,1.0,1.0
2022-08-25,32,32,Supersoaker Water Gun,Sports & Outdoors,2,29.98,6.0,3.0,3.0
2022-08-25,34,34,Toy Robot,Electronics,15,389.84999999999997,75.0,5.0,5.0
2022-08-26,1,1,Action Figure,Toys,61,975.39,366.0,6.0,6.0
2022-08-26,2,2,Animal Figures,Toys,50,649.5,150.0,3.0,3.0
2022-08-26,3,3,Barrel O' Slime,Art & Crafts,158,630.4200000000001,316.0,2.0,2.0
2022-08-26,4,4,Chutes & Ladders,Games,5,64.95,15.0,3.0,3.0
2022-08-26,6,6,Colorbuds,Electronics,155,2323.45,1240.0,8.0,8.0
2022-08-26,7,7,Dart Gun,Sports & Outdoors,53,847.47,212.0,4.0,4.0
2022-08-26,8,8,Deck Of Cards,Games,122,852.78,366.0,3.0,3.0
2022-08-26,10,10,Dinosaur Figures,Toys,67,1004.33,268.0,4.0,4.0
2022-08-26,13,13,Gamer Headphones,Electronics,11,230.89,66.0,6.0,6.0
2022-08-26,14,14,Glass Marbles,Games,30,329.7,150.0,5.0,5.0
2022-08-26,15,15,Hot Wheels 5-Pack,Toys,54,323.46000000000004,108.0,2.0,2.0
2022-08-26,16,16,Jenga,Games,18,179.82,126.0,7.0,7.0
2022-08-26,17,17,Kids Makeup Kit,Art & Crafts,18,359.82,108.0,6.0,6.0
2022-08-26,18,18,Lego Bricks,Toys,78,3119.2200000000003,390.0,5.0,5.0
2022-08-26,19,19,Magic Sand,Art & Crafts,9,143.91,18.0,2.0,2.0
2022-08-26,21,21,Mini Ping Pong Set,Sports & Outdoors,171,1708.29,513.0,3.0,3.0
2022-08-26,23,23,Mr. Potatohead,Toys,12,119.88,60.0,5.0,5.0
2022-08-26,24,24,Nerf Gun,Sports & Outdoors,39,779.6099999999999,195.0,5.0,5.0
2022-08-26,25,25,Playdoh Can,Art & Crafts,139,415.61,139.0,1.0,1.0
2022-08-26,26,26,Playdoh Playset,Art & Crafts,27,674.7299999999999,108.0,4.0,4.0
2022-08-26,27,27,Playdoh Toolkit,Art & Crafts,22,109.78,22.0,1.0,1.0
2022-08-26,29,29,Plush Pony,Toys,36,719.64,396.0,11.0,11.0
2022-08-26,30,30,Rubik's Cube,Games,65,1299.35,130.0,2.0,2.0
2022-08-26,31,31,Splash Balls,Sports & Outdoors,273,2454.27,273.0,1.0,1.0
2022-08-26,32,32,Supersoaker Water Gun,Sports & Outdoors,41,614.59,123.0,3.0,3.0
2022-08-26,34,34,Toy Robot,Electronics,9,233.91,45.0,5.0,5.0
2022-08-27,1,1,Action Figure,Toys,152,2430.48,912.0,6.0,6.0
2022-08-27,2,2,Animal Figures,Toys,34,441.66,102.0,3.0,3.0
2022-08-27,3,3,Barrel O' Slime,Art & Crafts,125,498.75,250.0,2.0,2.0
2022-08-27,5,5,Classic Dominoes,Games,2,19.98,4.0,2.0,2.0
2022-08-27,6,6,Colorbuds,Electronics,154,2308.46,1232.0,8.0,8.0
2022-08-27,7,7,Dart Gun,Sports & Outdoors,90,1439.1,360.0,4.0,4.0
2022-08-27,8,8,Deck Of Cards,Games,123,859.77,369.0,3.0,3.0
2022-08-27,10,10,Dinosaur Figures,Toys,55,824.45,220.0,4.0,4.0
2022-08-27,13,13,Gamer Headphones,Electronics,14,293.85999999999996,84.0,6.0,6.0
2022-08-27,14,14,Glass Marbles,Games,96,1055.04,480.0,5.0,5.0
2022-08-27,15,15,Hot Wheels 5-Pack,Toys,55,329.45,110.0,2.0,2.0
2022-08-27,16,16,Jenga,Games,43,429.57,301.0,7.0,7.0
2022-08-27,17,17,Kids Makeup Kit,Art & Crafts,2,39.98,12.0,6.0,6.0
2022-08-27,18,18,Lego Bricks,Toys,112,4478.88,560.0,5.0,5.0
2022-08-27,20,20,Mini Basketball Hoop,Sports & Outdoors,7,174.92999999999998,112.0,16.0,16.0
2022-08-27,21,21,Mini Ping Pong Set,Sports & Outdoors,45,449.55,135.0,3.0,3.0
2022-08-27,24,24,Nerf Gun,Sports & Outdoors,16,319.84,80.0,5.0,5.0
2022-08-27,25,25,Playdoh Can,Art & Crafts,167,499.33000000000004,167.0,1.0,1.0
2022-08-27,26,26,Playdoh Playset,Art & Crafts,38,949.6199999999999,152.0,4.0,4.0
2022-08-27,27,27,Playdoh Toolkit,Art & Crafts,80,399.20000000000005,80.0,1.0,1.0
2022-08-27,29,29,Plush Pony,Toys,41,819.5899999999999,451.0,11.0,11.0
2022-08-27,30,30,Rubik's Cube,Games,52,1039.48,104.0,2.0,2.0
2022-08-27,31,31,Splash Balls,Sports & Outdoors,89,800.11,89.0,1.0,1.0
2022-08-27,32,32,Supersoaker Water Gun,Sports & Outdoors,34,509.66,102.0,3.0,3.0
2022-08-27,33,33,Teddy Bear,Toys,5,64.95,10.0,2.0,2.0
2022-08-27,34,34,Toy Robot,Electronics,22,571.78,110.0,5.0,5.0
2022-08-28,1,1,Action Figure,Toys,110,1758.9,660.0,6.0,6.0
2022-08-28,2,2,Animal Figures,Toys,4,51.96,12.0,3.0,3.0
2022-08-28,3,3,Barrel O' Slime,Art & Crafts,53,211.47,106.0,2.0,2.0
2022-08-28,4,4,Chutes & Ladders,Games,14,181.86,42.0,3.0,3.0
2022-08-28,6,6,Colorbuds,Electronics,221,3312.79,1768.0,8.0,8.0
2022-08-28,7,7,Dart Gun,Sports & Outdoors,24,383.76,96.0,4.0,4.0
2022-08-28,8,8,Deck Of Cards,Games,73,510.27000000000004,219.0,3.0,3.0
2022-08-28,10,10,Dinosaur Figures,Toys,40,599.6,160.0,4.0,4.0
2022-08-28,13,13,Gamer Headphones,Electronics,43,902.5699999999999,258.0,6.0,6.0
2022-08-28,14,14,Glass Marbles,Games,34,373.66,170.0,5.0,5.0
2022-08-28,15,15,Hot Wheels 5-Pack,Toys,38,227.62,76.0,2.0,2.0
2022-08-28,16,16,Jenga,Games,38,379.62,266.0,7.0,7.0
2022-08-28,18,18,Lego Bricks,Toys,22,879.7800000000001,110.0,5.0,5.0
2022-08-28,20,20,Mini Basketball Hoop,Sports & Outdoors,16,399.84,256.0,16.0,16.0
2022-08-28,24,24,Nerf Gun,Sports & Outdoors,13,259.87,65.0,5.0,5.0
2022-08-28,25,25,Playdoh Can,Art & Crafts,98,293.02000000000004,98.0,1.0,1.0
2022-08-28,26,26,Playdoh Playset,Art & Crafts,6,149.94,24.0,4.0,4.0
2022-08-28,27,27,Playdoh Toolkit,Art & Crafts,6,29.94,6.0,1.0,1.0
2022-08-28,29,29,Plush Pony,Toys,3,59.97,33.0,11.0,11.0
2022-08-28,30,30,Rubik's Cube,Games,58,1159.4199999999998,116.0,2.0,2.0
2022-08-28,31,31,Splash Balls,Sports & Outdoors,43,386.57,43.0,1.0,1.0
2022-08-28,32,32,Supersoaker Water Gun,Sports & Outdoors,9,134.91,27.0,3.0,3.0
2022-08-28,34,34,Toy Robot,Electronics,8,207.92,40.0,5.0,5.0
2022-08-28,35,35,Uno Card Game,Games,24,191.76,96.0,4.0,4.0
2022-08-29,1,1,Action Figure,Toys,103,1646.97,618.0,6.0,6.0
2022-08-29,2,2,Animal Figures,Toys,15,194.85,45.0,3.0,3.0
2022-08-29,3,3,Barrel O' Slime,Art & Crafts,19,75.81,38.0,2.0,2.0
2022-08-29,6,6,Colorbuds,Electronics,185,2773.15,1480.0,8.0,8.0
2022-08-29,7,7,Dart Gun,Sports & Outdoors,22,351.78000000000003,88.0,4.0,4.0
2022-08-29,8,8,Deck Of Cards,Games,41,286.59000000000003,123.0,3.0,3.0
2022-08-29,10,10,Dinosaur Figures,Toys,2,29.98,8.0,4.0,4.0
2022-08-29,13,13,Gamer Headphones,Electronics,79,1658.2099999999998,474.0,6.0,6.0
2022-08-29,14,14,Glass Marbles,Games,6,65.94,30.0,5.0,5.0
2022-08-29,15,15,Hot Wheels 5-Pack,Toys,44,263.56,88.0,2.0,2.0
2022-08-29,16,16,Jenga,Games,24,239.76,168.0,7.0,7.0
2022-08-29,17,17,Kids Makeup Kit,Art & Crafts,4,79.96,24.0,6.0,6.0
2022-08-29,18,18,Lego Bricks,Toys,65,2599.35,325.0,5.0,5.0
2022-08-29,20,20,Mini Basketball Hoop,Sports & Outdoors,8,199.92,128.0,16.0,16.0
2022-08-29,24,24,Nerf Gun,Sports & Outdoors,3,59.97,15.0,5.0,5.0
2022-08-29,25,25,Playdoh Can,Art & Crafts,46,137.54000000000002,46.0,1.0,1.0
2022-08-29,26,26,Playdoh Playset,Art & Crafts,15,374.84999999999997,60.0,4.0,4.0
2022-08-29,27,27,Playdoh Toolkit,Art & Crafts,24,119.76,24.0,1.0,1.0
2022-08-29,29,29,Plush Pony,Toys,2,39.98,22.0,11.0,11.0
2022-08-29,30,30,Rubik's Cube,Games,15,299.84999999999997,30.0,2.0,2.0
2022-08-29,31,31,Splash Balls,Sports & Outdoors,21,188.79,21.0,1.0,1.0
2022-08-29,32,32,Supersoaker Water Gun,Sports & Outdoors,10,149.9,30.0,3.0,3.0
2022-08-29,33,33,Teddy Bear,Toys,10,129.9,20.0,2.0,2.0
2022-08-30,1,1,Action Figure,Toys,19,303.81,114.0,6.0,6.0
2022-08-30,2,2,Animal Figures,Toys,21,272.79,63.0,3.0,3.0
2022-08-30,3,3,Barrel O' Slime,Art & Crafts,88,351.12,176.0,2.0,2.0
2022-08-30,4,4,Chutes & Ladders,Games,8,103.92,24.0,3.0,3.0
2022-08-30,5,5,Classic Dominoes,Games,10,99.9,20.0,2.0,2.0
2022-08-30,6,6,Colorbuds,Electronics,158,2368.42,1264.0,8.0,8.0
2022-08-30,7,7,Dart Gun,Sports & Outdoors,11,175.89000000000001,44.0,4.0,4.0
2022-08-30,8,8,Deck Of Cards,Games,52,363.48,156.0,3.0,3.0
2022-08-30,10,10,Dinosaur Figures,Toys,27,404.73,108.0,4.0,4.0
2022-08-30,13,13,Gamer Headphones,Electronics,75,1574.25,450.0,6.0,6.0
2022-08-30,14,14,Glass Marbles,Games,41,450.59000000000003,205.0,5.0,5.0
2022-08-30,15,15,Hot Wheels 5-Pack,Toys,2,11.98,4.0,2.0,2.0
2022-08-30,16,16,Jenga,Games,14,139.86,98.0,7.0,7.0
2022-08-30,18,18,Lego Bricks,Toys,48,1919.52,240.0,5.0,5.0
2022-08-30,19,19,Magic Sand,Art & Crafts,4,63.96,8.0,2.0,2.0
2022-08-30,23,23,Mr. Potatohead,Toys,5,49.95,25.0,5.0,5.0
2022-08-30,25,25,Playdoh Can,Art & Crafts,87,260.13,87.0,1.0,1.0
2022-08-30,26,26,Playdoh Playset,Art & Crafts,28,699.7199999999999,112.0,4.0,4.0
2022-08-30,27,27,Playdoh Toolkit,Art & Crafts,13,64.87,13.0,1.0,1.0
2022-08-30,29,29,Plush Pony,Toys,8,159.92,88.0,11.0,11.0
2022-08-30,30,30,Rubik's Cube,Games,37,739.63,74.0,2.0,2.0
2022-08-30,31,31,Splash Balls,Sports & Outdoors,46,413.54,46.0,1.0,1.0
2022-08-30,32,32,Supersoaker Water Gun,Sports & Outdoors,15,224.85,45.0,3.0,3.0
2022-08-30,34,34,Toy Robot,Electronics,9,233.91,45.0,5.0,5.0
2022-08-31,1,1,Action Figure,Toys,39,623.61,234.0,6.0,6.0
2022-08-31,2,2,Animal Figures,Toys,17,220.83,51.0,3.0,3.0
2022-08-31,3,3,Barrel O' Slime,Art & Crafts,96,383.04,192.0,2.0,2.0
2022-08-31,6,6,Colorbuds,Electronics,244,3657.56,1952.0,8.0,8.0
2022-08-31,7,7,Dart Gun,Sports & Outdoors,40,639.6,160.0,4.0,4.0
2022-08-31,8,8,Deck Of Cards,Games,13,90.87,39.0,3.0,3.0
2022-08-31,10,10,Dinosaur Figures,Toys,62,929.38,248.0,4.0,4.0
2022-08-31,13,13,Gamer Headphones,Electronics,22,461.78,132.0,6.0,6.0
2022-08-31,14,14,Glass Marbles,Games,102,1120.98,510.0,5.0,5.0
2022-08-31,15,15,Hot Wheels 5-Pack,Toys,7,41.93,14.0,2.0,2.0
2022-08-31,16,16,Jenga,Games,30,299.7,210.0,7.0,7.0
2022-08-31,17,17,Kids Makeup Kit,Art & Crafts,6,119.94,36.0,6.0,6.0
2022-08-31,18,18,Lego Bricks,Toys,59,2359.4100000000003,295.0,5.0,5.0
2022-08-31,19,19,Magic Sand,Art & Crafts,15,239.85,30.0,2.0,2.0
2022-08-31,25,25,Playdoh Can,Art & Crafts,101,301.99,101.0,1.0,1.0
2022-08-31,26,26,Playdoh Playset,Art & Crafts,25,624.75,100.0,4.0,4.0
2022-08-31,27,27,Playdoh Toolkit,Art & Crafts,19,94.81,19.0,1.0,1.0
2022-08-31,30,30,Rubik's Cube,Games,13,259.87,26.0,2.0,2.0
2022-08-31,31,31,Splash Balls,Sports & Outdoors,68,611.32,68.0,1.0,1.0
2022-08-31,34,34,Toy Robot,Electronics,17,441.83,85.0,5.0,5.0
2022-09-01,1,1,Action Figure,Toys,57,911.43,342.0,6.0,6.0
2022-09-01,2,2,Animal Figures,Toys,11,142.89000000000001,33.0,3.0,3.0
2022-09-01,3,3,Barrel O' Slime,Art & Crafts,126,502.74,252.0,2.0,2.0
2022-09-01,4,4,Chutes & Ladders,Games,3,38.97,9.0,3.0,3.0
2022-09-01,6,6,Colorbuds,Electronics,226,3387.74,1808.0,8.0,8.0
2022-09-01,7,7,Dart Gun,Sports & Outdoors,45,719.55,180.0,4.0,4.0
2022-09-01,8,8,Deck Of Cards,Games,94,657.0600000000001,282.0,3.0,3.0
2022-09-01,10,10,Dinosaur Figures,Toys,89,1334.1100000000001,356.0,4.0,4.0
2022-09-01,13,13,Gamer Headphones,Electronics,19,398.80999999999995,114.0,6.0,6.0
2022-09-01,14,14,Glass Marbles,Games,50,549.5,250.0,5.0,5.0
2022-09-01,15,15,Hot Wheels 5-Pack,Toys,48,287.52,96.0,2.0,2.0
2022-09-01,16,16,Jenga,Games,25,249.75,175.0,7.0,7.0
2022-09-01,17,17,Kids Makeup Kit,Art & Crafts,16,319.84,96.0,6.0,6.0
2022-09-01,18,18,Lego Bricks,Toys,120,4798.8,600.0,5.0,5.0
2022-09-01,20,20,Mini Basketball Hoop,Sports & Outdoors,4,99.96,64.0,16.0,16.0
2022-09-01,21,21,Mini Ping Pong Set,Sports & Outdoors,47,469.53,141.0,3.0,3.0
2022-09-01,24,24,Nerf Gun,Sports & Outdoors,25,499.74999999999994,125.0,5.0,5.0
2022-09-01,25,25,Playdoh Can,Art & Crafts,127,379.73,127.0,1.0,1.0
2022-09-01,26,26,Playdoh Playset,Art & Crafts,5,124.94999999999999,20.0,4.0,4.0
2022-09-01,27,27,Playdoh Toolkit,Art & Crafts,50,249.5,50.0,1.0,1.0
2022-09-01,29,29,Plush Pony,Toys,28,559.7199999999999,308.0,11.0,11.0
2022-09-01,30,30,Rubik's Cube,Games,35,699.65,70.0,2.0,2.0
2022-09-01,31,31,Splash Balls,Sports & Outdoors,71,638.29,71.0,1.0,1.0
2022-09-01,33,33,Teddy Bear,Toys,21,272.79,42.0,2.0,2.0
2022-09-01,34,34,Toy Robot,Electronics,19,493.80999999999995,95.0,5.0,5.0
2022-09-01,35,35,Uno Card Game,Games,3,23.97,12.0,4.0,4.0
2022-09-02,1,1,Action Figure,Toys,147,2350.53,882.0,6.0,6.0
2022-09-02,2,2,Animal Figures,Toys,4,51.96,12.0,3.0,3.0
2022-09-02,3,3,Barrel O' Slime,Art & Crafts,230,917.7,460.0,2.0,2.0
2022-09-02,4,4,Chutes & Ladders,Games,8,103.92,24.0,3.0,3.0
2022-09-02,5,5,Classic Dominoes,Games,25,249.75,50.0,2.0,2.0
2022-09-02,6,6,Colorbuds,Electronics,65,974.35,520.0,8.0,8.0
2022-09-02,7,7,Dart Gun,Sports & Outdoors,114,1822.8600000000001,456.0,4.0,4.0
2022-09-02,8,8,Deck Of Cards,Games,97,678.03,291.0,3.0,3.0
2022-09-02,10,10,Dinosaur Figures,Toys,53,794.47,212.0,4.0,4.0
2022-09-02,13,13,Gamer Headphones,Electronics,24,503.76,144.0,6.0,6.0
2022-09-02,14,14,Glass Marbles,Games,39,428.61,195.0,5.0,5.0
2022-09-02,15,15,Hot Wheels 5-Pack,Toys,67,401.33,134.0,2.0,2.0
2022-09-02,16,16,Jenga,Games,120,1198.8,840.0,7.0,7.0
2022-09-02,17,17,Kids Makeup Kit,Art & Crafts,39,779.6099999999999,234.0,6.0,6.0
2022-09-02,18,18,Lego Bricks,Toys,125,4998.75,625.0,5.0,5.0
2022-09-02,19,19,Magic Sand,Art & Crafts,13,207.87,26.0,2.0,2.0
2022-09-02,21,21,Mini Ping Pong Set,Sports & Outdoors,86,859.14,258.0,3.0,3.0
2022-09-02,24,24,Nerf Gun,Sports & Outdoors,43,859.5699999999999,215.0,5.0,5.0
2022-09-02,25,25,Playdoh Can,Art & Crafts,194,580.0600000000001,194.0,1.0,1.0
2022-09-02,26,26,Playdoh Playset,Art & Crafts,10,249.89999999999998,40.0,4.0,4.0
2022-09-02,27,27,Playdoh Toolkit,Art & Crafts,70,349.3,70.0,1.0,1.0
2022-09-02,29,29,Plush Pony,Toys,13,259.87,143.0,11.0,11.0
2022-09-02,30,30,Rubik's Cube,Games,111,2218.89,222.0,2.0,2.0
2022-09-02,31,31,Splash Balls,Sports & Outdoors,128,1150.72,128.0,1.0,1.0
2022-09-02,33,33,Teddy Bear,Toys,1,12.99,2.0,2.0,2.0
2022-09-02,34,34,Toy Robot,Electronics,18,467.82,90.0,5.0,5.0
2022-09-03,1,1,Action Figure,Toys,77,1231.23,462.0,6.0,6.0
2022-09-03,2,2,Animal Figures,Toys,67,870.33,201.0,3.0,3.0
2022-09-03,3,3,Barrel O' Slime,Art & Crafts,109,434.91,218.0,2.0,2.0
2022-09-03,4,4,Chutes & Ladders,Games,20,259.8,60.0,3.0,3.0
2022-09-03,6,6,Colorbuds,Electronics,221,3312.79,1768.0,8.0,8.0
2022-09-03,7,7,Dart Gun,Sports & Outdoors,92,1471.08,368.0,4.0,4.0
2022-09-03,8,8,Deck Of Cards,Games,128,894.72,384.0,3.0,3.0
2022-09-03,10,10,Dinosaur Figures,Toys,64,959.36,256.0,4.0,4.0
2022-09-03,13,13,Gamer Headphones,Electronics,60,1259.3999999999999,360.0,6.0,6.0
2022-09-03,14,14,Glass Marbles,Games,72,791.28,360.0,5.0,5.0
2022-09-03,15,15,Hot Wheels 5-Pack,Toys,99,593.01,198.0,2.0,2.0
2022-09-03,16,16,Jenga,Games,48,479.52,336.0,7.0,7.0
2022-09-03,17,17,Kids Makeup Kit,Art & Crafts,18,359.82,108.0,6.0,6.0
2022-09-03,18,18,Lego Bricks,Toys,122,4878.78,610.0,5.0,5.0
2022-09-03,19,19,Magic Sand,Art & Crafts,12,191.88,24.0,2.0,2.0
2022-09-03,20,20,Mini Basketball Hoop,Sports & Outdoors,15,374.84999999999997,240.0,16.0,16.0
2022-09-03,21,21,Mini Ping Pong Set,Sports & Outdoors,37,369.63,111.0,3.0,3.0
2022-09-03,24,24,Nerf Gun,Sports & Outdoors,68,1359.32,340.0,5.0,5.0
2022-09-03,25,25,Playdoh Can,Art & Crafts,374,1118.26,374.0,1.0,1.0
2022-09-03,27,27,Playdoh Toolkit,Art & Crafts,71,354.29,71.0,1.0,1.0
2022-09-03,29,29,Plush Pony,Toys,14,279.85999999999996,154.0,11.0,11.0
2022-09-03,30,30,Rubik's Cube,Games,63,1259.37,126.0,2.0,2.0
2022-09-03,31,31,Splash Balls,Sports & Outdoors,201,1806.99,201.0,1.0,1.0
2022-09-03,32,32,Supersoaker Water Gun,Sports & Outdoors,13,194.87,39.0,3.0,3.0
2022-09-03,33,33,Teddy Bear,Toys,15,194.85,30.0,2.0,2.0
2022-09-03,34,34,Toy Robot,Electronics,10,259.9,50.0,5.0,5.0
2022-09-04,1,1,Action Figure,Toys,97,1551.03,582.0,6.0,6.0
2022-09-04,2,2,Animal Figures,Toys,6,77.94,18.0,3.0,3.0
2022-09-04,3,3,Barrel O' Slime,Art & Crafts,37,147.63,74.0,2.0,2.0
2022-09-04,5,5,Classic Dominoes,Games,11,109.89,22.0,2.0,2.0
2022-09-04,6,6,Colorbuds,Electronics,178,2668.2200000000003,1424.0,8.0,8.0
2022-09-04,7,7,Dart Gun,Sports & Outdoors,67,1071.33,268.0,4.0,4.0
2022-09-04,8,8,Deck Of Cards,Games,96,671.04,288.0,3.0,3.0
2022-09-04,10,10,Dinosaur Figures,Toys,27,404.73,108.0,4.0,4.0
2022-09-04,13,13,Gamer Headphones,Electronics,35,734.65,210.0,6.0,6.0
2022-09-04,14,14,Glass Marbles,Games,10,109.9,50.0,5.0,5.0
2022-09-04,15,15,Hot Wheels 5-Pack,Toys,11,65.89,22.0,2.0,2.0
2022-09-04,16,16,Jenga,Games,19,189.81,133.0,7.0,7.0
2022-09-04,17,17,Kids Makeup Kit,Art & Crafts,42,839.5799999999999,252.0,6.0,6.0
2022-09-04,18,18,Lego Bricks,Toys,69,2759.31,345.0,5.0,5.0
2022-09-04,20,20,Mini Basketball Hoop,Sports & Outdoors,7,174.92999999999998,112.0,16.0,16.0
2022-09-04,21,21,Mini Ping Pong Set,Sports & Outdoors,7,69.93,21.0,3.0,3.0
2022-09-04,22,22,Monopoly,Games,5,99.94999999999999,30.0,6.0,6.0
2022-09-04,23,23,Mr. Potatohead,Toys,2,19.98,10.0,5.0,5.0
2022-09-04,24,24,Nerf Gun,Sports & Outdoors,41,819.5899999999999,205.0,5.0,5.0
2022-09-04,25,25,Playdoh Can,Art & Crafts,171,511.29,171.0,1.0,1.0
2022-09-04,26,26,Playdoh Playset,Art & Crafts,9,224.91,36.0,4.0,4.0
2022-09-04,27,27,Playdoh Toolkit,Art & Crafts,27,134.73000000000002,27.0,1.0,1.0
2022-09-04,29,29,Plush Pony,Toys,5,99.94999999999999,55.0,11.0,11.0
2022-09-04,30,30,Rubik's Cube,Games,55,1099.4499999999998,110.0,2.0,2.0
2022-09-04,31,31,Splash Balls,Sports & Outdoors,14,125.86,14.0,1.0,1.0
2022-09-04,32,32,Supersoaker Water Gun,Sports & Outdoors,17,254.83,51.0,3.0,3.0
2022-09-04,34,34,Toy Robot,Electronics,28,727.7199999999999,140.0,5.0,5.0
2022-09-04,35,35,Uno Card Game,Games,11,87.89,44.0,4.0,4.0
2022-09-05,1,1,Action Figure,Toys,16,255.84,96.0,6.0,6.0
2022-09-05,2,2,Animal Figures,Toys,3,38.97,9.0,3.0,3.0
